Poll ID,Plantilla,Flujo,Canal,Paso Origen,Nodo Origen,Nodo Destino,Es Fuga,Origen ID,Destino ID,N Clientes,Pct Del Nodo,Nodo Origen Key,Nodo Destino Key
1388870,(sin nombre),(sin nombre) #1388870,staff,1,🤗 Coloque aquí tu solicitud por favor: https://share.hsforms.com/1vXI73Hb1QVCyQf_doSKvUgnwr6y,✖ No avanzó (abandonó),true,11038748,__FIN__,7,87.5,P1 · 🤗 Coloque aquí tu solicitud por favor: https://s…,✖ No avanzó (P1)
1388870,(sin nombre),(sin nombre) #1388870,staff,1,🧑🏻‍💻 Ingresa aquí tu solicitud por favor: https://share.hsforms.com/1mSJVcBKKRpykB7D2YoCWcQnwr6y,✖ No avanzó (abandonó),true,11038749,__FIN__,1,100.0,P1 · 🧑🏻‍💻 Ingresa aquí tu solicitud por favor: https:…,✖ No avanzó (P1)
1388870,(sin nombre),(sin nombre) #1388870,staff,2,🤗 Coloque aquí tu solicitud por favor: https://share.hsforms.com/1vXI73Hb1QVCyQf_doSKvUgnwr6y,✖ No avanzó (abandonó),true,11038748,__FIN__,1,100.0,P2 · 🤗 Coloque aquí tu solicitud por favor: https://s…,✖ No avanzó (P2)
1389710,prueba_mensaje_28hs_antes,prueba_mensaje_28hs_antes #1389710,atc,1,"Hola {{hubspot_firstname}}, Tu sesión es mañana a las {{hubspot_sesion_en_28hs}}, Como no hemos recibido cambios, tu sesión sigue confirmada. Si no podrás asistir, puedes reagendarla dentro de las próximas 2h. Las sesiones no canceladas con 24h de anticipación se consideran tomadas. Gracias por tu compromiso ✨","Hola {{hubspot_firstname}}, Tu sesión es mañana a las {{hubspot_sesion_en_28hs}}, Como no hemos recibido cambios, tu sesión sigue confirmada. Si no podrás asistir, puedes reagendarla dentro de las próximas 2h. Las sesiones no canceladas con 24h de anticipación se consideran tomadas. Gracias por tu compromiso ✨",false,10814406,10814406,1,0.0,"P1 · Hola {{hubspot_firstname}}, Tu sesión es mañana …","P2 · Hola {{hubspot_firstname}}, Tu sesión es mañana …"
1389710,prueba_mensaje_28hs_antes,prueba_mensaje_28hs_antes #1389710,atc,1,"Hola {{hubspot_firstname}}, Tu sesión es mañana a las {{hubspot_sesion_en_28hs}}, Como no hemos recibido cambios, tu sesión sigue confirmada. Si no podrás asistir, puedes reagendarla dentro de las próximas 2h. Las sesiones no canceladas con 24h de anticipación se consideran tomadas. Gracias por tu compromiso ✨",✖ No avanzó (abandonó),true,10814406,__FIN__,2951,100.0,"P1 · Hola {{hubspot_firstname}}, Tu sesión es mañana …",✖ No avanzó (P1)
1389710,prueba_mensaje_28hs_antes,prueba_mensaje_28hs_antes #1389710,atc,2,"Hola {{hubspot_firstname}}, Tu sesión es mañana a las {{hubspot_sesion_en_28hs}}, Como no hemos recibido cambios, tu sesión sigue confirmada. Si no podrás asistir, puedes reagendarla dentro de las próximas 2h. Las sesiones no canceladas con 24h de anticipación se consideran tomadas. Gracias por tu compromiso ✨",✖ No avanzó (abandonó),true,10814406,__FIN__,1,100.0,"P2 · Hola {{hubspot_firstname}}, Tu sesión es mañana …",✖ No avanzó (P2)
1391761,cl_cancela_menos_de_24_antes,cl_cancela_menos_de_24_antes #1391761,atc,1,"Hola {{hubspot_firstname}}, recibimos tu solicitud de cancelar tu sesión. Tu especialista ya está al tanto. ¿Quieres que te comuniquemos con un asesor para revisar la posibilidad de reagendar esta sesión?",✖ No avanzó (abandonó),true,9250524,__FIN__,1,100.0,"P1 · Hola {{hubspot_firstname}}, recibimos tu solicit…",✖ No avanzó (P1)
1410952,push_dia_26_past_due,push_dia_26_past_due #1410952,atc,1,"Hola {{hubspot_firstname}} No hemos podido procesar tu pago en Opción Yo y nos apena que vayas perder tus beneficios. Por eso, insistimos en ayudarte a cambiar tus datos de pago antes de cerrar el mes. Si quieres asistencia estamos aquí para ti.",✖ No avanzó (abandonó),true,11332242,__FIN__,1,100.0,P1 · Hola {{hubspot_firstname}} No hemos podido proce…,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,false,10486736,10486736,1,0.0,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,"⚙️ Si estás experimentando problemas técnicos, no te preocupes, estamos para ayudarte. ¿Puedes contarme más del problema por favor? En breve te respondemos.",false,10486736,10486739,150,4.3,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,"P2 · ⚙️ Si estás experimentando problemas técnicos, n…"
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,"En este momento, no estamos disponibles para asistencia directa, pero no te preocupes. Hemos recopilado las soluciones a los problemas técnicos más comunes para ti. 🛠️✨ Ingresa al siguiente enlace: https://40159402.hs-sites.com/es/soporte-tecnico/soluci%C3%B3n-de-problemas",false,10486736,10486744,10,0.3,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,"P2 · En este momento, no estamos disponibles para asi…"
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,🏃‍♀️ Evita demoras ingresando a este link donde podrás realizar el cambio en menos de 1 minuto. https://opcionyo.com/atc/mas-sesiones,false,10486736,10486746,26,0.7,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · 🏃‍♀️ Evita demoras ingresando a este link donde …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,🏃‍♀️ Evita demoras ingresando a este link donde podrás realizar el cambio en menos de 1 minuto. 👇🏻https://opcionyo.com/atc/menos-sesiones,false,10486736,10486750,92,2.6,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · 🏃‍♀️ Evita demoras ingresando a este link donde …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,💳 ¿Qué te gustaría hacer?,false,10486736,10486751,507,14.5,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · 💳 ¿Qué te gustaría hacer?
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486736,10486768,42,1.2,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,"Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario",false,10486736,10486773,37,1.1,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · Si sientes que no has hecho click con tu especia…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,10486736,10486778,200,5.7,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,"P2 · Entendemos que pueden surgir imprevistos, pero t…"
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,10486736,10486780,27,0.8,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · Vamos a transferir el caso con un agente para ve…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,false,10486736,10486782,464,13.3,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · ¡Hola! No he recibido tu respuesta y me encantar…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",false,10486736,10486784,798,22.8,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · Entiendo que necesitas ayuda con algo que no te …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,Entiendo que no lo has logrado gestionar desde tu perfil. ¿Puedes compartir conmigo los detalles del inconveniente? Voy a derivarte con un agente que pueda ayudarte.,false,10486736,10486785,50,1.4,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · Entiendo que no lo has logrado gestionar desde t…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486736,10486880,16,0.5,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,10486736,10486886,4,0.1,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · Gracias por tu contacto! Te estás comunicando fu…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486736,10486887,227,6.5,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486736,10486908,4,0.1,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,✖ No avanzó (abandonó),true,10486736,__FIN__,839,24.0,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.","Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,10486778,10486780,28,93.3,"P1 · Entendemos que pueden surgir imprevistos, pero t…",P2 · Vamos a transferir el caso con un agente para ve…
603821,(sin nombre),(sin nombre) #603821,atc,1,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486778,10486880,2,6.7,"P1 · Entendemos que pueden surgir imprevistos, pero t…",P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.","Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,10486780,10486778,5,62.5,P1 · Vamos a transferir el caso con un agente para ve…,"P2 · Entendemos que pueden surgir imprevistos, pero t…"
603821,(sin nombre),(sin nombre) #603821,atc,1,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,10486780,10486879,1,12.5,P1 · Vamos a transferir el caso con un agente para ve…,P2 · Gracias por tu contacto! Te estás comunicando fu…
603821,(sin nombre),(sin nombre) #603821,atc,1,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486780,10486880,2,25.0,P1 · Vamos a transferir el caso con un agente para ve…,P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,false,10486782,10486736,85,53.1,P1 · ¡Hola! No he recibido tu respuesta y me encantar…,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486782,10486887,38,23.8,P1 · ¡Hola! No he recibido tu respuesta y me encantar…,P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,✖ No avanzó (abandonó),true,10486782,__FIN__,37,23.1,P1 · ¡Hola! No he recibido tu respuesta y me encantar…,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",✖ No avanzó (abandonó),true,10486784,__FIN__,1,100.0,P1 · Entiendo que necesitas ayuda con algo que no te …,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,"No te preocupes, vamos a transferirte con un agente de Atención al Cliente.",✖ No avanzó (abandonó),true,10486836,__FIN__,13,100.0,"P1 · No te preocupes, vamos a transferirte con un age…",✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,Ingresa a este enlace para descargar la aplicación fácilmente: https://app.opcionyo.com/api/mobile/app-install,Ingresa a este enlace para descargar la aplicación fácilmente: https://app.opcionyo.com/api/mobile/app-install,false,10486859,10486859,3,3.6,P1 · Ingresa a este enlace para descargar la aplicaci…,P2 · Ingresa a este enlace para descargar la aplicaci…
603821,(sin nombre),(sin nombre) #603821,atc,1,Ingresa a este enlace para descargar la aplicación fácilmente: https://app.opcionyo.com/api/mobile/app-install,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,10486859,10486866,12,14.3,P1 · Ingresa a este enlace para descargar la aplicaci…,P2 · Gracias por tu contacto! Te estás comunicando fu…
603821,(sin nombre),(sin nombre) #603821,atc,1,Ingresa a este enlace para descargar la aplicación fácilmente: https://app.opcionyo.com/api/mobile/app-install,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486859,10486867,46,54.8,P1 · Ingresa a este enlace para descargar la aplicaci…,P2 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,1,Ingresa a este enlace para descargar la aplicación fácilmente: https://app.opcionyo.com/api/mobile/app-install,✖ No avanzó (abandonó),true,10486859,__FIN__,23,27.4,P1 · Ingresa a este enlace para descargar la aplicaci…,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,✖ No avanzó (abandonó),true,10486866,__FIN__,6,100.0,P1 · Gracias por tu contacto! Te estás comunicando fu…,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,Ingresa a este enlace para descargar la aplicación fácilmente: https://app.opcionyo.com/api/mobile/app-install,false,10486867,10486859,3,23.1,P1 · ¡Hola! Estas hablando con un agente de Atención …,P2 · Ingresa a este enlace para descargar la aplicaci…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10486867,__FIN__,10,76.9,P1 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,✖ No avanzó (abandonó),true,10486872,__FIN__,9,100.0,P1 · Gracias por tu contacto! Te estás comunicando fu…,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10486873,__FIN__,82,100.0,P1 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,1,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,10486879,10486778,1,50.0,P1 · Gracias por tu contacto! Te estás comunicando fu…,"P2 · Entendemos que pueden surgir imprevistos, pero t…"
603821,(sin nombre),(sin nombre) #603821,atc,1,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,10486879,10486780,1,50.0,P1 · Gracias por tu contacto! Te estás comunicando fu…,P2 · Vamos a transferir el caso con un agente para ve…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,10486880,10486778,1,33.3,P1 · ¡Hola! Estas hablando con un agente de Atención …,"P2 · Entendemos que pueden surgir imprevistos, pero t…"
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,10486880,10486780,2,66.7,P1 · ¡Hola! Estas hablando con un agente de Atención …,P2 · Vamos a transferir el caso con un agente para ve…
603821,(sin nombre),(sin nombre) #603821,atc,1,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,false,10486886,10486736,1,100.0,P1 · Gracias por tu contacto! Te estás comunicando fu…,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,false,10486887,10486736,30,46.9,P1 · ¡Hola! Estas hablando con un agente de Atención …,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,false,10486887,10486782,31,48.4,P1 · ¡Hola! Estas hablando con un agente de Atención …,P2 · ¡Hola! No he recibido tu respuesta y me encantar…
603821,(sin nombre),(sin nombre) #603821,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10486887,__FIN__,3,4.7,P1 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P1)
603821,(sin nombre),(sin nombre) #603821,atc,2,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,false,10486736,10486782,31,26.5,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P3 · ¡Hola! No he recibido tu respuesta y me encantar…
603821,(sin nombre),(sin nombre) #603821,atc,2,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,10486736,10486886,2,1.7,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P3 · Gracias por tu contacto! Te estás comunicando fu…
603821,(sin nombre),(sin nombre) #603821,atc,2,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10486736,10486887,83,70.9,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,P3 · ¡Hola! Estas hablando con un agente de Atención …
603821,(sin nombre),(sin nombre) #603821,atc,2,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,✖ No avanzó (abandonó),true,10486736,__FIN__,1,0.9,P2 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,✖ No avanzó (P2)
603821,(sin nombre),(sin nombre) #603821,atc,2,"⚙️ Si estás experimentando problemas técnicos, no te preocupes, estamos para ayudarte. ¿Puedes contarme más del problema por favor? En breve te respondemos.",✖ No avanzó (abandonó),true,10486739,__FIN__,150,100.0,"P2 · ⚙️ Si estás experimentando problemas técnicos, n…",✖ No avanzó (P2)
603821,(sin nombre),(sin nombre) #603821,atc,2,"En este momento, no estamos disponibles para asistencia directa, pero no te preocupes. Hemos recopilado las soluciones a los problemas técnicos más comunes para ti. 🛠️✨ Ingresa al siguiente enlace: https://40159402.hs-sites.com/es/soporte-tecnico/soluci%C3%B3n-de-problemas","Estaremos de vuelta en nuestro horario de atención para ayudarte personalmente. Si aún no has resuelto tu problema, ¡no te preocupes! Trabajaremos contigo para asegurarnos de que no pierdas tu próxima sesión. 🤝💻 ¡Gracias por tu paciencia!",false,10486744,10486775,10,100.0,"P2 · En este momento, no estamos disponibles para asi…",P3 · Estaremos de vuelta en nuestro horario de atenci…
603821,(sin nombre),(sin nombre) #603821,atc,2,🏃‍♀️ Evita demoras ingresando a este link donde podrás realizar el cambio en menos de 1 minuto. https://opcionyo.com/atc/mas-sesiones,🏃‍♀️ Evita demoras ingresando a este link donde podrás realizar el cambio en menos de 1 minuto. https://opcionyo.com/atc/mas-sesiones,false,10486746,10486746,1,3.8,P2 · 🏃‍♀️ Evita demoras ingresando a este link donde …,P3 · 🏃‍♀️ Evita demoras ingresando a este link donde …
603821,(sin nombre),(sin nombre) #603821,atc,2,🏃‍♀️ Evita demoras ingresando a este link donde podrás realizar el cambio en menos de 1 minuto. https://opcionyo.com/atc/mas-sesiones,💳 ¿Qué te gustaría hacer?,false,10486746,10486751,1,3.8,P2 · 🏃‍♀️ Evita demoras ingresando a este link donde …,P3 · 💳 ¿Qué te gustaría hacer?
